date,basket_type,item_name,scraped_name,price,unit_size,brand,store,source_file,unit_value,unit_unit,grams_total,price_per_100g,price_per_unit
2021-03-01,Neutral,Onions,Yellow Onions Bag,2.87,3 lb bag,Fresh,Walmart,raw_prices_202103.csv,3.0,lb,1360.7759999999998,0.21090906953091476,
2021-03-01,Neutral,Eggs,Great Value Large White Eggs,2.16,12 count,Great Value,Walmart,raw_prices_202103.csv,12.0,count,,,0.18000000000000002
2021-03-01,Neutral,Snack Crackers,Ritz Original Crackers,3.56,13.7 oz,Ritz,Walmart,raw_prices_202103.csv,13.7,oz,388.38814999999994,0.9166088100267736,
2021-03-01,Neutral,Flour,Great Value All Purpose Flour,2.19,5 lb,Great Value,Walmart,raw_prices_202103.csv,5.0,lb,2267.96,0.09656254960404945,
2021-03-01,Neutral,Sugar,Great Value Granulated Sugar,2.8,4 lb,Great Value,Walmart,raw_prices_202103.csv,4.0,lb,1814.368,0.1543237094128644,
2025-07-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.5,20 oz,Great Value,Walmart,raw_prices_202507.csv,20.0,oz,566.99,0.4409248840367555,
2025-07-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.89,2 lb,Great Value,Walmart,raw_prices_202507.csv,2.0,lb,907.184,0.20833700770736696,
2025-07-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.96,12 oz,Great Value,Walmart,raw_prices_202507.csv,12.0,oz,340.19399999999996,1.457991616548205,
2025-07-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.43,1 lb,Great Value,Walmart,raw_prices_202507.csv,1.0,lb,453.592,0.3152612920862802,
2025-07-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.41,1 lb,Great Value,Walmart,raw_prices_202507.csv,1.0,lb,453.592,0.31085204324591265,
2025-07-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.27,32 oz,Great Value,Walmart,raw_prices_202507.csv,32.0,oz,907.184,0.47068731370923644,
2025-07-01,Healthy,Spinach,Fresh Spinach Bag,2.25,10 oz bag,Fresh,Walmart,raw_prices_202507.csv,10.0,oz,283.495,0.7936647912661599,
2025-07-01,Healthy,Broccoli,Fresh Broccoli Crowns,1.85,1 lb,Fresh,Walmart,raw_prices_202507.csv,1.0,lb,453.592,0.40785551773399886,
2025-07-01,Healthy,Carrots,Fresh Whole Carrots,1.28,2 lb bag,Fresh,Walmart,raw_prices_202507.csv,2.0,lb,907.184,0.14109596289176177,
2025-07-01,Healthy,Apples,Gala Apples Bag,4.36,3 lb bag,Fresh,Walmart,raw_prices_202507.csv,3.0,lb,1360.7759999999998,0.3204054157333757,
2025-07-01,Healthy,Bananas,Fresh Bananas,0.6,1 lb,Fresh,Walmart,raw_prices_202507.csv,1.0,lb,453.592,0.13227746521102665,
2025-07-01,Healthy,Tofu,Nasoya Extra Firm Tofu,2.42,14 oz,Nasoya,Walmart,raw_prices_202507.csv,14.0,oz,396.893,0.6097361253536848,
2025-07-01,Healthy,Oats,Great Value Old Fashioned Oats,3.29,42 oz,Great Value,Walmart,raw_prices_202507.csv,42.0,oz,1190.6789999999999,0.27631292732970014,
2025-07-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,1.67,16 oz,Great Value,Walmart,raw_prices_202507.csv,16.0,oz,453.592,0.36817227817069087,
2025-07-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,5.86,16.9 oz,Great Value,Walmart,raw_prices_202507.csv,16.9,oz,479.10654999999997,1.223109974180065,
2025-07-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,3.83,12 in,Great Value,Walmart,raw_prices_202507.csv,12.0,in,,,
2025-07-01,UltraProcessed,Soda,Coca-Cola Original Soda,2.24,2 L,Coca-Cola,Walmart,raw_prices_202507.csv,2.0,l,2000.0,0.11200000000000002,
2025-07-01,UltraProcessed,Chips,Lay's Classic Potato Chips,3.56,8 oz,Lay's,Walmart,raw_prices_202507.csv,8.0,oz,226.796,1.5696925871708498,
2025-07-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,2.88,12 pack,Maruchan,Walmart,raw_prices_202507.csv,12.0,count,,,0.24
2025-07-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,4.26,19.4 oz,Kellogg's,Walmart,raw_prices_202507.csv,19.4,oz,549.9802999999999,0.7745731983491045,
2025-07-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,3.26,48 oz,Great Value,Walmart,raw_prices_202507.csv,48.0,oz,1360.7759999999998,0.23956918699330385,
2025-07-01,UltraProcessed,Candy,Skittles Original Candy Bag,2.08,9 oz,Skittles,Walmart,raw_prices_202507.csv,9.0,oz,255.1455,0.8152211189301791,
2025-07-01,UltraProcessed,White Bread,Wonder Classic White Bread,2.56,20 oz,Wonder,Walmart,raw_prices_202507.csv,20.0,oz,566.99,0.45150708125363764,
2025-07-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,4.57,16 slices,Kraft,Walmart,raw_prices_202507.csv,16.0,slices,,,
2025-07-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,7.55,32 oz,Tyson,Walmart,raw_prices_202507.csv,32.0,oz,907.184,0.832245718619376,
2025-07-01,UltraProcessed,Energy Drink,Monster Energy Original,2.37,16 fl oz,Monster,Walmart,raw_prices_202507.csv,16.0,fl oz,473.12,0.500929996618194,
2025-07-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,4.14,6 pack,Orville Redenbacher's,Walmart,raw_prices_202507.csv,6.0,count,,,0.69
2025-07-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,1.17,12 oz,Bar-S,Walmart,raw_prices_202507.csv,12.0,oz,340.19399999999996,0.3439214095486693,
2025-07-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,4.35,14.3 oz,Oreo,Walmart,raw_prices_202507.csv,14.3,oz,405.39785,1.0730199975160202,
2025-07-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,4.46,5 pack,Kraft,Walmart,raw_prices_202507.csv,5.0,count,,,0.892
2025-07-01,Neutral,Pasta,Barilla Spaghetti Pasta,1.5,16 oz,Barilla,Walmart,raw_prices_202507.csv,16.0,oz,453.592,0.33069366302756664,
2025-07-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,1.16,24 oz,Great Value,Walmart,raw_prices_202507.csv,24.0,oz,680.3879999999999,0.1704909551608788,
2025-07-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,3.14,1 gal,Great Value,Walmart,raw_prices_202507.csv,1.0,gal,,,
2025-07-01,Neutral,Potatoes,Russet Potatoes Bag,4.98,5 lb bag,Fresh,Walmart,raw_prices_202507.csv,5.0,lb,2267.96,0.21958059225030427,
2025-07-01,Neutral,Bananas,Fresh Bananas,0.62,1 lb,Fresh,Walmart,raw_prices_202507.csv,1.0,lb,453.592,0.1366867140513942,
2025-07-01,Neutral,White Rice,Great Value Long Grain White Rice,1.97,2 lb,Great Value,Walmart,raw_prices_202507.csv,2.0,lb,907.184,0.21715550538810208,
2025-07-01,Neutral,Tortillas,Mission Flour Tortillas,2.93,10 count,Mission,Walmart,raw_prices_202507.csv,10.0,count,,,0.29300000000000004
2025-07-01,Neutral,Butter,Great Value Salted Butter Sticks,4.05,16 oz,Great Value,Walmart,raw_prices_202507.csv,16.0,oz,453.592,0.89287289017443,
2025-07-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,1.28,15.25 oz can,Del Monte,Walmart,raw_prices_202507.csv,15.25,oz,432.32987499999996,0.2960702172155001,
2025-07-01,Neutral,Canned Beans,Bush's Best Black Beans,1.51,15.5 oz can,Bush's Best,Walmart,raw_prices_202507.csv,15.5,oz,439.41724999999997,0.3436369418815488,
2025-07-01,Neutral,Onions,Yellow Onions Bag,2.98,3 lb bag,Fresh,Walmart,raw_prices_202507.csv,3.0,lb,1360.7759999999998,0.21899269240492192,
2025-07-01,Neutral,Eggs,Great Value Large White Eggs,2.2,12 count,Great Value,Walmart,raw_prices_202507.csv,12.0,count,,,0.18333333333333335
2025-07-01,Neutral,Snack Crackers,Ritz Original Crackers,3.64,13.7 oz,Ritz,Walmart,raw_prices_202507.csv,13.7,oz,388.38814999999994,0.9372067608138921,
2025-07-01,Neutral,Flour,Great Value All Purpose Flour,2.24,5 lb,Great Value,Walmart,raw_prices_202507.csv,5.0,lb,2267.96,0.09876717402423324,
2025-07-01,Neutral,Sugar,Great Value Granulated Sugar,2.85,4 lb,Great Value,Walmart,raw_prices_202507.csv,4.0,lb,1814.368,0.15707948993809417,
2022-06-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.45,20 oz,Great Value,Walmart,raw_prices_202206.csv,20.0,oz,566.99,0.43210638635602044,
2022-06-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.83,2 lb,Great Value,Walmart,raw_prices_202206.csv,2.0,lb,907.184,0.20172313444681567,
2022-06-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.88,12 oz,Great Value,Walmart,raw_prices_202206.csv,12.0,oz,340.19399999999996,1.4344756227329114,
2022-06-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.41,1 lb,Great Value,Walmart,raw_prices_202206.csv,1.0,lb,453.592,0.31085204324591265,
2022-06-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.41,1 lb,Great Value,Walmart,raw_prices_202206.csv,1.0,lb,453.592,0.31085204324591265,
2022-06-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.17,32 oz,Great Value,Walmart,raw_prices_202206.csv,32.0,oz,907.184,0.45966419160831756,
2022-06-01,Healthy,Spinach,Fresh Spinach Bag,2.27,10 oz bag,Fresh,Walmart,raw_prices_202206.csv,10.0,oz,283.495,0.800719589410748,
2022-06-01,Healthy,Broccoli,Fresh Broccoli Crowns,1.77,1 lb,Fresh,Walmart,raw_prices_202206.csv,1.0,lb,453.592,0.39021852237252863,
2022-06-01,Healthy,Carrots,Fresh Whole Carrots,1.27,2 lb bag,Fresh,Walmart,raw_prices_202206.csv,2.0,lb,907.184,0.13999365068166986,
2022-06-01,Healthy,Apples,Gala Apples Bag,4.4,3 lb bag,Fresh,Walmart,raw_prices_202206.csv,3.0,lb,1360.7759999999998,0.3233449149602874,
2022-06-01,Healthy,Bananas,Fresh Bananas,0.6,1 lb,Fresh,Walmart,raw_prices_202206.csv,1.0,lb,453.592,0.13227746521102665,
2022-06-01,Healthy,Tofu,Nasoya Extra Firm Tofu,2.39,14 oz,Nasoya,Walmart,raw_prices_202206.csv,14.0,oz,396.893,0.6021774130559119,
2022-06-01,Healthy,Oats,Great Value Old Fashioned Oats,3.32,42 oz,Great Value,Walmart,raw_prices_202206.csv,42.0,oz,1190.6789999999999,0.27883249809562444,
2022-06-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,1.66,16 oz,Great Value,Walmart,raw_prices_202206.csv,16.0,oz,453.592,0.36596765375050705,
2022-06-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,5.81,16.9 oz,Great Value,Walmart,raw_prices_202206.csv,16.9,oz,479.10654999999997,1.212673882250201,
2022-06-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,3.84,12 in,Great Value,Walmart,raw_prices_202206.csv,12.0,in,,,
2022-06-01,UltraProcessed,Soda,Coca-Cola Original Soda,2.18,2 L,Coca-Cola,Walmart,raw_prices_202206.csv,2.0,l,2000.0,0.109,
2022-06-01,UltraProcessed,Chips,Lay's Classic Potato Chips,3.45,8 oz,Lay's,Walmart,raw_prices_202206.csv,8.0,oz,226.796,1.5211908499268065,
2022-06-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,2.8,12 pack,Maruchan,Walmart,raw_prices_202206.csv,12.0,count,,,0.2333333333333333
2022-06-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,4.15,19.4 oz,Kellogg's,Walmart,raw_prices_202206.csv,19.4,oz,549.9802999999999,0.7545724819598085,
2022-06-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,3.28,48 oz,Great Value,Walmart,raw_prices_202206.csv,48.0,oz,1360.7759999999998,0.2410389366067597,
2022-06-01,UltraProcessed,Candy,Skittles Original Candy Bag,2.08,9 oz,Skittles,Walmart,raw_prices_202206.csv,9.0,oz,255.1455,0.8152211189301791,
2022-06-01,UltraProcessed,White Bread,Wonder Classic White Bread,2.43,20 oz,Wonder,Walmart,raw_prices_202206.csv,20.0,oz,566.99,0.42857898728372634,
2022-06-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,4.54,16 slices,Kraft,Walmart,raw_prices_202206.csv,16.0,slices,,,
2022-06-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,7.36,32 oz,Tyson,Walmart,raw_prices_202206.csv,32.0,oz,907.184,0.8113017866276303,
2022-06-01,UltraProcessed,Energy Drink,Monster Energy Original,2.35,16 fl oz,Monster,Walmart,raw_prices_202206.csv,16.0,fl oz,473.12,0.49670273926276637,
2022-06-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,4.01,6 pack,Orville Redenbacher's,Walmart,raw_prices_202206.csv,6.0,count,,,0.6683333333333333
2022-06-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,1.15,12 oz,Bar-S,Walmart,raw_prices_202206.csv,12.0,oz,340.19399999999996,0.3380424110948459,
2022-06-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,4.32,14.3 oz,Oreo,Walmart,raw_prices_202206.csv,14.3,oz,405.39785,1.065619859602117,
2022-06-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,4.41,5 pack,Kraft,Walmart,raw_prices_202206.csv,5.0,count,,,0.882
2022-06-01,Neutral,Pasta,Barilla Spaghetti Pasta,1.49,16 oz,Barilla,Walmart,raw_prices_202206.csv,16.0,oz,453.592,0.3284890386073829,
2022-06-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,1.16,24 oz,Great Value,Walmart,raw_prices_202206.csv,24.0,oz,680.3879999999999,0.1704909551608788,
2022-06-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,3.05,1 gal,Great Value,Walmart,raw_prices_202206.csv,1.0,gal,,,
2022-06-01,Neutral,Potatoes,Russet Potatoes Bag,4.85,5 lb bag,Fresh,Walmart,raw_prices_202206.csv,5.0,lb,2267.96,0.21384856875782643,
2022-06-01,Neutral,Bananas,Fresh Bananas,0.61,1 lb,Fresh,Walmart,raw_prices_202206.csv,1.0,lb,453.592,0.13448208963121042,
2022-06-01,Neutral,White Rice,Great Value Long Grain White Rice,1.99,2 lb,Great Value,Walmart,raw_prices_202206.csv,2.0,lb,907.184,0.21936012980828587,
2022-06-01,Neutral,Tortillas,Mission Flour Tortillas,2.86,10 count,Mission,Walmart,raw_prices_202206.csv,10.0,count,,,0.286
2022-06-01,Neutral,Butter,Great Value Salted Butter Sticks,3.96,16 oz,Great Value,Walmart,raw_prices_202206.csv,16.0,oz,453.592,0.8730312703927758,
2022-06-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,1.21,15.25 oz can,Del Monte,Walmart,raw_prices_202206.csv,15.25,oz,432.32987499999996,0.27987887721152743,
2022-06-01,Neutral,Canned Beans,Bush's Best Black Beans,1.48,15.5 oz can,Bush's Best,Walmart,raw_prices_202206.csv,15.5,oz,439.41724999999997,0.3368097178706571,
2022-06-01,Neutral,Onions,Yellow Onions Bag,2.88,3 lb bag,Fresh,Walmart,raw_prices_202206.csv,3.0,lb,1360.7759999999998,0.21164394433764266,
2022-06-01,Neutral,Eggs,Great Value Large White Eggs,2.16,12 count,Great Value,Walmart,raw_prices_202206.csv,12.0,count,,,0.18000000000000002
2022-06-01,Neutral,Snack Crackers,Ritz Original Crackers,3.59,13.7 oz,Ritz,Walmart,raw_prices_202206.csv,13.7,oz,388.38814999999994,0.9243330415719431,
2022-06-01,Neutral,Flour,Great Value All Purpose Flour,2.19,5 lb,Great Value,Walmart,raw_prices_202206.csv,5.0,lb,2267.96,0.09656254960404945,
2022-06-01,Neutral,Sugar,Great Value Granulated Sugar,2.8,4 lb,Great Value,Walmart,raw_prices_202206.csv,4.0,lb,1814.368,0.1543237094128644,
2022-12-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.45,20 oz,Great Value,Walmart,raw_prices_202212.csv,20.0,oz,566.99,0.43210638635602044,
2022-12-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.9,2 lb,Great Value,Walmart,raw_prices_202212.csv,2.0,lb,907.184,0.20943931991745887,
2022-12-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.88,12 oz,Great Value,Walmart,raw_prices_202212.csv,12.0,oz,340.19399999999996,1.4344756227329114,
2022-12-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.41,1 lb,Great Value,Walmart,raw_prices_202212.csv,1.0,lb,453.592,0.31085204324591265,
2022-12-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.36,1 lb,Great Value,Walmart,raw_prices_202212.csv,1.0,lb,453.592,0.29982892114499377,
2022-12-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.11,32 oz,Great Value,Walmart,raw_prices_202212.csv,32.0,oz,907.184,0.4530503183477664,
2022-12-01,Healthy,Spinach,Fresh Spinach Bag,2.24,10 oz bag,Fresh,Walmart,raw_prices_202212.csv,10.0,oz,283.495,0.7901373921938659,
2022-12-01,Healthy,Broccoli,Fresh Broccoli Crowns,1.77,1 lb,Fresh,Walmart,raw_prices_202212.csv,1.0,lb,453.592,0.39021852237252863,
2022-12-01,Healthy,Carrots,Fresh Whole Carrots,1.26,2 lb bag,Fresh,Walmart,raw_prices_202212.csv,2.0,lb,907.184,0.138891338471578,
2022-12-01,Healthy,Apples,Gala Apples Bag,4.38,3 lb bag,Fresh,Walmart,raw_prices_202212.csv,3.0,lb,1360.7759999999998,0.3218751653468316,
2022-12-01,Healthy,Bananas,Fresh Bananas,0.6,1 lb,Fresh,Walmart,raw_prices_202212.csv,1.0,lb,453.592,0.13227746521102665,
2022-12-01,Healthy,Tofu,Nasoya Extra Firm Tofu,2.43,14 oz,Nasoya,Walmart,raw_prices_202212.csv,14.0,oz,396.893,0.6122556961196092,
2022-12-01,Healthy,Oats,Great Value Old Fashioned Oats,3.27,42 oz,Great Value,Walmart,raw_prices_202212.csv,42.0,oz,1190.6789999999999,0.2746332134857506,
2022-12-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,1.64,16 oz,Great Value,Walmart,raw_prices_202212.csv,16.0,oz,453.592,0.3615584049101395,
2022-12-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,5.85,16.9 oz,Great Value,Walmart,raw_prices_202212.csv,16.9,oz,479.10654999999997,1.2210227557940923,
2022-12-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,3.82,12 in,Great Value,Walmart,raw_prices_202212.csv,12.0,in,,,
2022-12-01,UltraProcessed,Soda,Coca-Cola Original Soda,2.26,2 L,Coca-Cola,Walmart,raw_prices_202212.csv,2.0,l,2000.0,0.11299999999999999,
2022-12-01,UltraProcessed,Chips,Lay's Classic Potato Chips,3.48,8 oz,Lay's,Walmart,raw_prices_202212.csv,8.0,oz,226.796,1.5344185964479091,
2022-12-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,2.82,12 pack,Maruchan,Walmart,raw_prices_202212.csv,12.0,count,,,0.235
2022-12-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,4.18,19.4 oz,Kellogg's,Walmart,raw_prices_202212.csv,19.4,oz,549.9802999999999,0.7600272227932527,
2022-12-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,3.21,48 oz,Great Value,Walmart,raw_prices_202212.csv,48.0,oz,1360.7759999999998,0.2358948129596642,
2022-12-01,UltraProcessed,Candy,Skittles Original Candy Bag,2.07,9 oz,Skittles,Walmart,raw_prices_202212.csv,9.0,oz,255.1455,0.8113017866276301,
2022-12-01,UltraProcessed,White Bread,Wonder Classic White Bread,2.53,20 oz,Wonder,Walmart,raw_prices_202212.csv,20.0,oz,566.99,0.4462159826451965,
2022-12-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,4.52,16 slices,Kraft,Walmart,raw_prices_202212.csv,16.0,slices,,,
2022-12-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,7.53,32 oz,Tyson,Walmart,raw_prices_202212.csv,32.0,oz,907.184,0.8300410941991923,
2022-12-01,UltraProcessed,Energy Drink,Monster Energy Original,2.3,16 fl oz,Monster,Walmart,raw_prices_202212.csv,16.0,fl oz,473.12,0.48613459587419683,
2022-12-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,4.03,6 pack,Orville Redenbacher's,Walmart,raw_prices_202212.csv,6.0,count,,,0.6716666666666667
2022-12-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,1.15,12 oz,Bar-S,Walmart,raw_prices_202212.csv,12.0,oz,340.19399999999996,0.3380424110948459,
2022-12-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,4.35,14.3 oz,Oreo,Walmart,raw_prices_202212.csv,14.3,oz,405.39785,1.0730199975160202,
2022-12-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,4.37,5 pack,Kraft,Walmart,raw_prices_202212.csv,5.0,count,,,0.874
2022-12-01,Neutral,Pasta,Barilla Spaghetti Pasta,1.5,16 oz,Barilla,Walmart,raw_prices_202212.csv,16.0,oz,453.592,0.33069366302756664,
2022-12-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,1.18,24 oz,Great Value,Walmart,raw_prices_202212.csv,24.0,oz,680.3879999999999,0.1734304543877905,
2022-12-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,3.11,1 gal,Great Value,Walmart,raw_prices_202212.csv,1.0,gal,,,
2022-12-01,Neutral,Potatoes,Russet Potatoes Bag,4.83,5 lb bag,Fresh,Walmart,raw_prices_202212.csv,5.0,lb,2267.96,0.21296671898975292,
2022-12-01,Neutral,Bananas,Fresh Bananas,0.61,1 lb,Fresh,Walmart,raw_prices_202212.csv,1.0,lb,453.592,0.13448208963121042,
2022-12-01,Neutral,White Rice,Great Value Long Grain White Rice,1.99,2 lb,Great Value,Walmart,raw_prices_202212.csv,2.0,lb,907.184,0.21936012980828587,
2022-12-01,Neutral,Tortillas,Mission Flour Tortillas,2.83,10 count,Mission,Walmart,raw_prices_202212.csv,10.0,count,,,0.28300000000000003
2022-12-01,Neutral,Butter,Great Value Salted Butter Sticks,3.9,16 oz,Great Value,Walmart,raw_prices_202212.csv,16.0,oz,453.592,0.8598035238716732,
2022-12-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,1.25,15.25 oz can,Del Monte,Walmart,raw_prices_202212.csv,15.25,oz,432.32987499999996,0.28913107149951184,
2022-12-01,Neutral,Canned Beans,Bush's Best Black Beans,1.47,15.5 oz can,Bush's Best,Walmart,raw_prices_202212.csv,15.5,oz,439.41724999999997,0.33453397653369327,
2022-12-01,Neutral,Onions,Yellow Onions Bag,2.87,3 lb bag,Fresh,Walmart,raw_prices_202212.csv,3.0,lb,1360.7759999999998,0.21090906953091476,
2022-12-01,Neutral,Eggs,Great Value Large White Eggs,2.22,12 count,Great Value,Walmart,raw_prices_202212.csv,12.0,count,,,0.18500000000000003
2022-12-01,Neutral,Snack Crackers,Ritz Original Crackers,3.51,13.7 oz,Ritz,Walmart,raw_prices_202212.csv,13.7,oz,388.38814999999994,0.9037350907848246,
2022-12-01,Neutral,Flour,Great Value All Purpose Flour,2.2,5 lb,Great Value,Walmart,raw_prices_202212.csv,5.0,lb,2267.96,0.09700347448808622,
2022-12-01,Neutral,Sugar,Great Value Granulated Sugar,2.79,4 lb,Great Value,Walmart,raw_prices_202212.csv,4.0,lb,1814.368,0.1537725533078185,
2020-04-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.47,20 oz,Great Value,Walmart,raw_prices_202004.csv,20.0,oz,566.99,0.43563378542831444,
2020-04-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.84,2 lb,Great Value,Walmart,raw_prices_202004.csv,2.0,lb,907.184,0.20282544665690758,
2020-04-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.87,12 oz,Great Value,Walmart,raw_prices_202004.csv,12.0,oz,340.19399999999996,1.4315361235059998,
2020-04-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.39,1 lb,Great Value,Walmart,raw_prices_202004.csv,1.0,lb,453.592,0.30644279440554506,
2020-04-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.39,1 lb,Great Value,Walmart,raw_prices_202004.csv,1.0,lb,453.592,0.30644279440554506,
2020-04-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.19,32 oz,Great Value,Walmart,raw_prices_202004.csv,32.0,oz,907.184,0.46186881602850144,
2020-04-01,Healthy,Spinach,Fresh Spinach Bag,2.22,10 oz bag,Fresh,Walmart,raw_prices_202004.csv,10.0,oz,283.495,0.7830825940492778,
2020-04-01,Healthy,Broccoli,Fresh Broccoli Crowns,1.8,1 lb,Fresh,Walmart,raw_prices_202004.csv,1.0,lb,453.592,0.3968323956330799,
2020-04-01,Healthy,Carrots,Fresh Whole Carrots,1.26,2 lb bag,Fresh,Walmart,raw_prices_202004.csv,2.0,lb,907.184,0.138891338471578,
2020-04-01,Healthy,Apples,Gala Apples Bag,4.31,3 lb bag,Fresh,Walmart,raw_prices_202004.csv,3.0,lb,1360.7759999999998,0.31673104169973604,
2020-04-01,Healthy,Bananas,Fresh Bananas,0.58,1 lb,Fresh,Walmart,raw_prices_202004.csv,1.0,lb,453.592,0.1278682163706591,
2020-04-01,Healthy,Tofu,Nasoya Extra Firm Tofu,2.39,14 oz,Nasoya,Walmart,raw_prices_202004.csv,14.0,oz,396.893,0.6021774130559119,
2020-04-01,Healthy,Oats,Great Value Old Fashioned Oats,3.34,42 oz,Great Value,Walmart,raw_prices_202004.csv,42.0,oz,1190.6789999999999,0.280512211939574,
2020-04-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,1.65,16 oz,Great Value,Walmart,raw_prices_202004.csv,16.0,oz,453.592,0.3637630293303233,
2020-04-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,5.74,16.9 oz,Great Value,Walmart,raw_prices_202004.csv,16.9,oz,479.10654999999997,1.1980633535483913,
2020-04-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,3.85,12 in,Great Value,Walmart,raw_prices_202004.csv,12.0,in,,,
2020-04-01,UltraProcessed,Soda,Coca-Cola Original Soda,2.17,2 L,Coca-Cola,Walmart,raw_prices_202004.csv,2.0,l,2000.0,0.1085,
2020-04-01,UltraProcessed,Chips,Lay's Classic Potato Chips,3.57,8 oz,Lay's,Walmart,raw_prices_202004.csv,8.0,oz,226.796,1.5741018360112171,
2020-04-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,2.82,12 pack,Maruchan,Walmart,raw_prices_202004.csv,12.0,count,,,0.235
2020-04-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,4.17,19.4 oz,Kellogg's,Walmart,raw_prices_202004.csv,19.4,oz,549.9802999999999,0.7582089758487713,
