date,basket_type,item_name,scraped_name,brand,store,price,unit_size,price_per_100g,calories_per_100g,protein_per_100g,fiber_per_100g,sugar_per_100g,saturated_fat_per_100g,nutrient_density_score,cost_per_100_calories,cost_per_gram_protein
2023-07-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.86,2 lb,0.2050300710770913,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16534683151378332,0.08368574329677196
2023-07-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,0.138891338471578,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.33875936212580005,0.15432370941286444
2023-07-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.45,1 lb,0.3196705409266477,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.1515026260315866,0.03884210703847481
2023-07-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.2,32 oz,0.4629711282385933,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7846968275230396,0.04494865322704789
2023-07-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.41,1 lb,0.3108520432459126,,,,,,,,
2023-07-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.3,42 oz,0.2771527842516749,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07470425451527625,0.020230130237348532
2023-07-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.86,16.9 oz,1.223109974180065,900.0,0.0,0.0,0.0,15.52,0.0,0.13590110824222945,
2023-07-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.69,16 oz,0.3725815270110584,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.07165029365597277,0.01438538714328411
2023-07-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.89,12 oz,1.437415121959823,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.1978459349665191,0.32668525499086887
2023-07-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.25,10 oz bag,0.7936647912661599,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.939499226911703,0.2784788741284771
2023-07-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.38,14 oz,0.5996578422899874,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.6737728565056038,0.06768147204175931
2023-07-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.47,20 oz,0.4356337854283144,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.17636995361470217,0.03351029118679341
2023-07-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,0.1344820896312104,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.13864132951671174,0.1817325535556897
2023-07-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.94,16 oz,0.8686220215524083,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12114672546058694,1.0219082606498922
2023-07-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.49,15.5 oz can,0.339085459207621,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.37262138374463843,0.07020402882145363
2023-07-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.29,15.25 oz can,0.2983832657874962,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.3278936986675782,0.13440687648085411
2023-07-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.19,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2023-07-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.22,5 lb,0.0978853242561597,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.02689157259784607,0.00950342953943298
2023-07-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.16,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2023-07-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.89,3 lb bag,0.2123788191443706,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5588916293272911,0.24695211528415187
2023-07-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,0.3306936630275666,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.2524379107080661,0.06613873260551331
2023-07-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.98,5 lb bag,0.2195805922503042,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23867455679380892,0.10456218678585914
2023-07-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.6,13.7 oz,0.9269077854203328,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.2140664631455734,0.1389666844708145
2023-07-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.84,4 lb,0.1565283338330481,375.0,0.0,,100.0,0.0,,0.041740889022146156,
2023-07-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.18,24 oz,0.1734304543877905,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.7226268932824604,0.1445253786564921
2023-07-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.89,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2023-07-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,2.0,2 lb,0.2204624420183777,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.22964837710247676,0.10968280697431727
2023-07-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.1,9 oz,0.8230597835352771,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15384295019350974,0.10758951418761792
2023-07-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.45,32 oz,0.8212225965184571,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.2674992171069893,0.05158433395216439
2023-07-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.48,8 oz,1.5344185964479091,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.2862721262029681,0.21920265663541558
2023-07-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.35,14.3 oz,1.0730199975160202,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.2221573493821988,0.3110202891350783
2023-07-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.39,16 fl oz,0.5051572539736219,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.1747843115665626,1.098167943420917
2023-07-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.86,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2023-07-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,0.3439214095486693,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.106807891164183,0.029394992269117036
2023-07-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.24,48 oz,0.238099437379848,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11502388279219712,0.06802841067995657
2023-07-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.82,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2023-07-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.38,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2023-07-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.05,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2023-07-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.57,16 slices,,,,,,,,,
2023-07-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.23,2 L,0.1114999999999999,41.0,0.0,0.0,10.6,0.0,0.0,0.2719512195121949,
2023-07-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.21,19.4 oz,0.7654819636266973,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.2019741328830336,0.09889947850474125
2023-07-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.51,20 oz,0.4426885835729024,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.20122208344222836,0.06047658245531454
2023-08-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.4,3 lb bag,0.3233449149602874,,0.148,2.08,13.3,,,,2.1847629389208607
2023-08-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,0.1366867140513942,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.14091413819731363,0.18471177574512732
2023-08-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.82,1 lb,0.4012416444734475,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1801224837454338,0.14330058731194556
2023-08-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.88,2 lb,0.207234695497275,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16712475443328628,0.08458558999888775
2023-08-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.3,2 lb bag,0.1433005873119455,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.349513627590111,0.15922287479105054
2023-08-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.42,1 lb,0.3130566676660963,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.14836808894127787,0.038038477237678774
2023-08-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.21,32 oz,0.4640734404486851,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7865651533028561,0.045055673829969424
2023-08-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.39,1 lb,0.306442794405545,,,,,,,,
2023-08-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.3,42 oz,0.2771527842516749,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07470425451527625,0.020230130237348532
2023-08-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.84,16.9 oz,1.2189355374081194,900.0,0.0,0.0,0.0,15.52,0.0,0.1354372819342355,
2023-08-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.68,16 oz,0.3703769025908746,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.07122632742132204,0.014300266509300177
2023-08-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,5.02,12 oz,1.475628611909675,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.2296905099247293,0.33537013907038066
2023-08-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,0.7866099931215718,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.91337034489471,0.2760035063584462
2023-08-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.44,14 oz,0.6147752668855334,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.690758726837678,0.06938772763945072
2023-08-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.49,20 oz,0.4391611845006085,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.17779805040510463,0.03378162957696988
2023-08-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,0.1366867140513942,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.14091413819731363,0.18471177574512732
2023-08-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.94,16 oz,0.8686220215524083,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12114672546058694,1.0219082606498922
2023-08-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.5,15.5 oz can,0.3413612005445849,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.37512219840064276,0.0706751968001211
2023-08-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.28,15.25 oz can,0.2960702172155001,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.32535188705000007,0.1333649627096847
2023-08-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.16,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2023-08-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.14,5 lb,0.0943579251838656,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.025922506918644395,0.009160963610084038
2023-08-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.14,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2023-08-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.88,3 lb bag,0.2116439443376426,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5569577482569542,0.24609760969493327
2023-08-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.51,16 oz,0.3328982874477504,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.2541208301127866,0.06657965748955008
2023-08-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.98,5 lb bag,0.2195805922503042,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23867455679380892,0.10456218678585914
2023-08-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.59,13.7 oz,0.9243330415719432,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.21347183408128018,0.13858066590284007
2023-08-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.8,4 lb,0.1543237094128644,375.0,0.0,,100.0,0.0,,0.04115298917676384,
2023-08-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.15,24 oz,0.1690212055474229,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.704255023114262,0.1408510046228524
2023-08-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.88,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2023-08-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.98,2 lb,0.2182578175981939,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.227351893331452,0.1085859789045741
2023-08-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.1,9 oz,0.8230597835352771,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15384295019350974,0.10758951418761792
2023-08-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.43,32 oz,0.8190179720982734,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.2667810984033464,0.05144585251873577
2023-08-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.4,8 oz,1.4991446057249689,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.2796911577845091,0.214163515103567
2023-08-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.28,14.3 oz,1.0557530090502454,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.2185824035300715,0.3060153649421001
2023-08-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.35,16 fl oz,0.4967027392627663,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.1551226494482938,1.0797885636147093
2023-08-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.88,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2023-08-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.16,12 oz,0.3409819103217576,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.10589500320551479,0.029143753018953646
2023-08-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.26,48 oz,0.2395691869933038,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11573390676005015,0.06844833914094393
2023-08-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.84,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2023-08-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.4,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2023-08-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.09,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2023-08-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.54,16 slices,,,,,,,,,
2023-08-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.19,2 L,0.1095,41.0,0.0,0.0,10.6,0.0,0.0,0.26707317073170733,
2023-08-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.2,19.4 oz,0.7636637166822159,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.20149438434886963,0.09866456287883926
2023-08-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.48,20 oz,0.4373974849644614,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.19881703862020972,0.05975375477656576
2023-09-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.41,3 lb bag,0.3240797897670153,,0.148,2.08,13.3,,,,2.18972830923659
2023-09-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,0.1322774652110266,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.1363685208361099,0.17875333136625216
2023-09-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,0.3968323956330799,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1671541048031762,0.14172585558324283
2023-09-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.89,2 lb,0.2083370077073669,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16801371589303782,0.08503551334994566
2023-09-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,0.138891338471578,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.33875936212580005,0.15432370941286444
2023-09-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.43,1 lb,0.3152612920862802,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.14941293463804747,0.038306353837944125
2023-09-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.21,32 oz,0.4640734404486851,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7865651533028561,0.045055673829969424
2023-09-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.42,1 lb,0.3130566676660963,,,,,,,,
2023-09-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.31,42 oz,0.2779926411736497,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07493063104411044,0.020291433662310197
2023-09-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.89,16.9 oz,1.2293716293379835,900.0,0.0,0.0,0.0,15.52,0.0,0.1365968477042204,
2023-09-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.66,16 oz,0.365967653750507,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.07037839495202057,0.014130025241332318
2023-09-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.96,12 oz,1.457991616548205,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.2149930137901708,0.33136173103368294
2023-09-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.25,10 oz bag,0.7936647912661599,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.939499226911703,0.2784788741284771
2023-09-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.43,14 oz,0.6122556961196092,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.6879277484489991,0.06910335170650217
2023-09-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.47,20 oz,0.4356337854283144,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.17636995361470217,0.03351029118679341
2023-09-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,0.1366867140513942,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.14091413819731363,0.18471177574512732
2023-09-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.92,16 oz,0.8642127727120409,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12053176746332508,1.0167209090729894
2023-09-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.47,15.5 oz can,0.3345339765336932,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.3676197544326299,0.06926169286411868
2023-09-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.27,15.25 oz can,0.293757168643504,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.32281007543242196,0.1323230489385153
2023-09-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.18,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2023-09-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.23,5 lb,0.0983262491401964,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.027012705807746264,0.009546237780601591
2023-09-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.13,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2023-09-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.87,3 lb bag,0.2109090695309147,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5550238671866177,0.2452431041057148
2023-09-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.48,16 oz,0.326284414187199,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.24907207189862518,0.0652568828374398
2023-09-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.9,5 lb bag,0.2160531931780102,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23484042736740238,0.10288247294190961
2023-09-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.61,13.7 oz,0.9294825292687228,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.21466109220986668,0.13935270303878902
2023-09-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.82,4 lb,0.1554260216229563,375.0,0.0,,100.0,0.0,,0.04144693909945501,
2023-09-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.16,24 oz,0.1704909551608788,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.710378979836995,0.14207579596739903
2023-09-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.87,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2023-09-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.97,2 lb,0.217155505388102,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.2262036514459396,0.1080375648697025
2023-09-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.08,9 oz,0.8152211189301791,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15237777923928583,0.10656485214773583
2023-09-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.38,32 oz,0.813506411047814,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.26498580164423907,0.051099648935164194
2023-09-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.42,8 oz,1.5079631034057035,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.2813363998891238,0.21542330048652908
2023-09-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.31,14.3 oz,1.0631531469641489,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.2201145231809832,0.3081603324533765
2023-09-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.34,16 fl oz,0.4945891105850524,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.1502072339187266,1.0751937186631573
2023-09-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.81,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2023-09-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.16,12 oz,0.3409819103217576,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.10589500320551479,0.029143753018953646
2023-09-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.24,48 oz,0.238099437379848,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11502388279219712,0.06802841067995657
2023-09-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.85,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2023-09-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.44,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2023-09-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.16,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2023-09-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.55,16 slices,,,,,,,,,
2023-09-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.25,2 L,0.1124999999999999,41.0,0.0,0.0,10.6,0.0,0.0,0.2743902439024388,
2023-09-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.17,19.4 oz,0.7582089758487713,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.20005513874637765,0.09795981600113325
2023-09-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.47,20 oz,0.4356337854283144,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.19801535701287015,0.05951281221698284
2023-10-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.28,3 lb bag,0.3145264172795523,,0.148,2.08,13.3,,,,2.12517849513211
2023-10-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,0.1322774652110266,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.1363685208361099,0.17875333136625216
2023-10-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,0.3968323956330799,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1671541048031762,0.14172585558324283
